"Year","Cluster","Indicator","Province","Area Council","Unit","Value"
2025,"Shelter","Jerrycan 10L","Shefa","Emau","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Malorua","number",1
2025,"Shelter","Jerrycan 10L","Shefa","North Efate","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Mele","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Tanvasoko","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Ifira","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Pango","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Erakor","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Eratap","number",1
2025,"Shelter","Jerrycan 10L","Shefa","Eton","number",1
2025,"Shelter","Jerrycan 10L","Tafea","North Erromango","number",1
2025,"Shelter","Jerrycan 10L","Tafea","South Erromango","number",1
2025,"Shelter","Jerrycan 10L","Tafea","Aniwa","number",1
2025,"Shelter","Jerrycan 10L","Tafea","North Tanna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","West Tanna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","South West Tanna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","Whitesands","number",1
2025,"Shelter","Jerrycan 10L","Tafea","South Tanna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","Futuna","number",1
2025,"Shelter","Jerrycan 10L","Tafea","Aneityum","number",1
2025,"Shelter","Sleeping Mat","Torba","Torres","number",1
2025,"Shelter","Sleeping Mat","Torba","Ureparapara","number",1
2025,"Shelter","Sleeping Mat","Torba","Motalava","number",1
2025,"Shelter","Sleeping Mat","Torba","East Vanualava","number",1
2025,"Shelter","Sleeping Mat","Torba","West Vanualava","number",1
2025,"Shelter","Sleeping Mat","Torba","Mota","number",1
2025,"Shelter","Sleeping Mat","Torba","East Gaua","number",1
2025,"Shelter","Sleeping Mat","Torba","West Gaua","number",1
2025,"Shelter","Sleeping Mat","Torba","Merelava","number",1
2025,"Shelter","Sleeping Mat","Sanma","Luganville","number",1
2025,"Shelter","Sleeping Mat","Sanma","North West Santo","number",1
2025,"Shelter","Sleeping Mat","Sanma","Big Bay Coast","number",1
2025,"Shelter","Sleeping Mat","Sanma","Big Bay Inland","number",1
2025,"Shelter","Sleeping Mat","Sanma","West Santo","number",1
2025,"Shelter","Sleeping Mat","Sanma","South Santo 1","number",1
2025,"Shelter","Sleeping Mat","Sanma","South Santo 2","number",1
2025,"Shelter","Sleeping Mat","Sanma","East Santo","number",1
2025,"Shelter","Sleeping Mat","Sanma","South East Santo","number",1
2025,"Shelter","Sleeping Mat","Sanma","Canal Fanafo","number",1
2025,"Shelter","Sleeping Mat","Sanma","West Malo","number",1
2025,"Shelter","Sleeping Mat","Sanma","East Malo","number",1
2025,"Shelter","Sleeping Mat","Penama","West Ambae","number",1
2025,"Shelter","Sleeping Mat","Penama","North Ambae","number",1
2025,"Shelter","Sleeping Mat","Penama","East Ambae","number",1
2025,"Shelter","Sleeping Mat","Penama","South Ambae","number",1
2025,"Shelter","Sleeping Mat","Penama","North Maewo","number",1
2025,"Shelter","Sleeping Mat","Penama","South Maewo","number",1
2025,"Shelter","Sleeping Mat","Penama","North Pentecost","number",1
2025,"Shelter","Sleeping Mat","Penama","Central Pentecost 1","number",1
2025,"Shelter","Sleeping Mat","Penama","Central Pentecost 2","number",1
2025,"Shelter","Sleeping Mat","Penama","South Pentecost","number",1
2025,"Shelter","Sleeping Mat","Malampa","North West Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","North East Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","Central Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","South West Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","South East Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","South Malekula","number",1
2025,"Shelter","Sleeping Mat","Malampa","North Ambrym","number",1
2025,"Shelter","Sleeping Mat","Malampa","West Ambrym","number",1
2025,"Shelter","Sleeping Mat","Malampa","South East Ambrym","number",1
2025,"Shelter","Sleeping Mat","Malampa","Paama","number",1
2025,"Shelter","Sleeping Mat","Shefa","Port Vila","number",1
2025,"Shelter","Sleeping Mat","Shefa","Vermali","number",1
2025,"Shelter","Sleeping Mat","Shefa","Vermaul","number",1
2025,"Shelter","Sleeping Mat","Shefa","Varisu","number",1
2025,"Shelter","Sleeping Mat","Shefa","South Epi","number",1
2025,"Shelter","Sleeping Mat","Shefa","North Tongoa","number",1
2025,"Shelter","Sleeping Mat","Shefa","Makimae","number",1
2025,"Shelter","Sleeping Mat","Shefa","Tongariki","number",1
2025,"Shelter","Sleeping Mat","Shefa","Nguna","number",1
2025,"Shelter","Sleeping Mat","Shefa","Emau","number",1
2025,"Shelter","Sleeping Mat","Shefa","Malorua","number",1
2025,"Shelter","Sleeping Mat","Shefa","North Efate","number",1
2025,"Shelter","Sleeping Mat","Shefa","Mele","number",1
2025,"Shelter","Sleeping Mat","Shefa","Tanvasoko","number",1
2025,"Shelter","Sleeping Mat","Shefa","Ifira","number",1
2025,"Shelter","Sleeping Mat","Shefa","Pango","number",1
2025,"Shelter","Sleeping Mat","Shefa","Erakor","number",1
2025,"Shelter","Sleeping Mat","Shefa","Eratap","number",1
2025,"Shelter","Sleeping Mat","Shefa","Eton","number",1
2025,"Shelter","Sleeping Mat","Tafea","North Erromango","number",1
2025,"Shelter","Sleeping Mat","Tafea","South Erromango","number",1
2025,"Shelter","Sleeping Mat","Tafea","Aniwa","number",1
2025,"Shelter","Sleeping Mat","Tafea","North Tanna","number",1
2025,"Shelter","Sleeping Mat","Tafea","West Tanna","number",1
2025,"Shelter","Sleeping Mat","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Sleeping Mat","Tafea","South West Tanna","number",1
2025,"Shelter","Sleeping Mat","Tafea","Whitesands","number",1
2025,"Shelter","Sleeping Mat","Tafea","South Tanna","number",1
2025,"Shelter","Sleeping Mat","Tafea","Futuna","number",1
2025,"Shelter","Sleeping Mat","Tafea","Aneityum","number",1
2025,"Shelter","Blanket","Torba","Torres","number",1
2025,"Shelter","Blanket","Torba","Ureparapara","number",1
2025,"Shelter","Blanket","Torba","Motalava","number",1
2025,"Shelter","Blanket","Torba","East Vanualava","number",1
2025,"Shelter","Blanket","Torba","West Vanualava","number",1
2025,"Shelter","Blanket","Torba","Mota","number",1
2025,"Shelter","Blanket","Torba","East Gaua","number",1
2025,"Shelter","Blanket","Torba","West Gaua","number",1
2025,"Shelter","Blanket","Torba","Merelava","number",1
2025,"Shelter","Blanket","Sanma","Luganville","number",1
2025,"Shelter","Blanket","Sanma","North West Santo","number",1
2025,"Shelter","Blanket","Sanma","Big Bay Coast","number",1
2025,"Shelter","Blanket","Sanma","Big Bay Inland","number",1
2025,"Shelter","Blanket","Sanma","West Santo","number",1
2025,"Shelter","Blanket","Sanma","South Santo 1","number",1
2025,"Shelter","Blanket","Sanma","South Santo 2","number",1
2025,"Shelter","Blanket","Sanma","East Santo","number",1
2025,"Shelter","Blanket","Sanma","South East Santo","number",1
2025,"Shelter","Blanket","Sanma","Canal Fanafo","number",1
2025,"Shelter","Blanket","Sanma","West Malo","number",1
2025,"Shelter","Blanket","Sanma","East Malo","number",1
2025,"Shelter","Blanket","Penama","West Ambae","number",1
2025,"Shelter","Blanket","Penama","North Ambae","number",1
2025,"Shelter","Blanket","Penama","East Ambae","number",1
2025,"Shelter","Blanket","Penama","South Ambae","number",1
2025,"Shelter","Blanket","Penama","North Maewo","number",1
2025,"Shelter","Blanket","Penama","South Maewo","number",1
2025,"Shelter","Blanket","Penama","North Pentecost","number",1
2025,"Shelter","Blanket","Penama","Central Pentecost 1","number",1
2025,"Shelter","Blanket","Penama","Central Pentecost 2","number",1
2025,"Shelter","Blanket","Penama","South Pentecost","number",1
2025,"Shelter","Blanket","Malampa","North West Malekula","number",1
2025,"Shelter","Blanket","Malampa","North East Malekula","number",1
2025,"Shelter","Blanket","Malampa","Central Malekula","number",1
2025,"Shelter","Blanket","Malampa","South West Malekula","number",1
2025,"Shelter","Blanket","Malampa","South East Malekula","number",1
2025,"Shelter","Blanket","Malampa","South Malekula","number",1
2025,"Shelter","Blanket","Malampa","North Ambrym","number",1
2025,"Shelter","Blanket","Malampa","West Ambrym","number",1
2025,"Shelter","Blanket","Malampa","South East Ambrym","number",1
2025,"Shelter","Blanket","Malampa","Paama","number",1
2025,"Shelter","Blanket","Shefa","Port Vila","number",1
2025,"Shelter","Blanket","Shefa","Vermali","number",1
2025,"Shelter","Blanket","Shefa","Vermaul","number",1
2025,"Shelter","Blanket","Shefa","Varisu","number",1
2025,"Shelter","Blanket","Shefa","South Epi","number",1
2025,"Shelter","Blanket","Shefa","North Tongoa","number",1
2025,"Shelter","Blanket","Shefa","Makimae","number",1
2025,"Shelter","Blanket","Shefa","Tongariki","number",1
2025,"Shelter","Blanket","Shefa","Nguna","number",1
2025,"Shelter","Blanket","Shefa","Emau","number",1
2025,"Shelter","Blanket","Shefa","Malorua","number",1
2025,"Shelter","Blanket","Shefa","North Efate","number",1
2025,"Shelter","Blanket","Shefa","Mele","number",1
2025,"Shelter","Blanket","Shefa","Tanvasoko","number",1
2025,"Shelter","Blanket","Shefa","Ifira","number",1
2025,"Shelter","Blanket","Shefa","Pango","number",1
2025,"Shelter","Blanket","Shefa","Erakor","number",1
2025,"Shelter","Blanket","Shefa","Eratap","number",1
2025,"Shelter","Blanket","Shefa","Eton","number",1
2025,"Shelter","Blanket","Tafea","North Erromango","number",1
2025,"Shelter","Blanket","Tafea","South Erromango","number",1
2025,"Shelter","Blanket","Tafea","Aniwa","number",1
2025,"Shelter","Blanket","Tafea","North Tanna","number",1
2025,"Shelter","Blanket","Tafea","West Tanna","number",1
2025,"Shelter","Blanket","Tafea","Middle Bush Tanna","number",1
2025,"Shelter","Blanket","Tafea","South West Tanna","number",1
2025,"Shelter","Blanket","Tafea","Whitesands","number",1
2025,"Shelter","Blanket","Tafea","South Tanna","number",1
2025,"Shelter","Blanket","Tafea","Futuna","number",1
2025,"Shelter","Blanket","Tafea","Aneityum","number",1
2025,"WASH","Water","Torba","Torres","litre",0.5
2025,"WASH","Water","Torba","Ureparapara","litre",0.5
2025,"WASH","Water","Torba","Motalava","litre",0.5
2025,"WASH","Water","Torba","East Vanualava","litre",0.5
2025,"WASH","Water","Torba","West Vanualava","litre",0.5
2025,"WASH","Water","Torba","Mota","litre",0.5
2025,"WASH","Water","Torba","East Gaua","litre",0.5
2025,"WASH","Water","Torba","West Gaua","litre",0.5
2025,"WASH","Water","Torba","Merelava","litre",0.5
2025,"WASH","Water","Sanma","Luganville","litre",0.5
2025,"WASH","Water","Sanma","North West Santo","litre",0.5
2025,"WASH","Water","Sanma","Big Bay Coast","litre",0.5
2025,"WASH","Water","Sanma","Big Bay Inland","litre",0.5
2025,"WASH","Water","Sanma","West Santo","litre",0.5
2025,"WASH","Water","Sanma","South Santo 1","litre",0.5
2025,"WASH","Water","Sanma","South Santo 2","litre",0.5
2025,"WASH","Water","Sanma","East Santo","litre",0.5
2025,"WASH","Water","Sanma","South East Santo","litre",0.5
2025,"WASH","Water","Sanma","Canal Fanafo","litre",0.5
2025,"WASH","Water","Sanma","West Malo","litre",0.5
2025,"WASH","Water","Sanma","East Malo","litre",0.5
2025,"WASH","Water","Penama","West Ambae","litre",0.5
2025,"WASH","Water","Penama","North Ambae","litre",0.5
2025,"WASH","Water","Penama","East Ambae","litre",0.5
2025,"WASH","Water","Penama","South Ambae","litre",0.5
2025,"WASH","Water","Penama","North Maewo","litre",0.5
2025,"WASH","Water","Penama","South Maewo","litre",0.5
2025,"WASH","Water","Penama","North Pentecost","litre",0.5
2025,"WASH","Water","Penama","Central Pentecost 1","litre",0.5
2025,"WASH","Water","Penama","Central Pentecost 2","litre",0.5
2025,"WASH","Water","Penama","South Pentecost","litre",0.5
2025,"WASH","Water","Malampa","North West Malekula","litre",0.5
2025,"WASH","Water","Malampa","North East Malekula","litre",0.5
2025,"WASH","Water","Malampa","Central Malekula","litre",0.5
2025,"WASH","Water","Malampa","South West Malekula","litre",0.5
2025,"WASH","Water","Malampa","South East Malekula","litre",0.5
2025,"WASH","Water","Malampa","South Malekula","litre",0.5
2025,"WASH","Water","Malampa","North Ambrym","litre",0.5
2025,"WASH","Water","Malampa","West Ambrym","litre",0.5
2025,"WASH","Water","Malampa","South East Ambrym","litre",0.5
2025,"WASH","Water","Malampa","Paama","litre",0.5
2025,"WASH","Water","Shefa","Port Vila","litre",0.5
2025,"WASH","Water","Shefa","Vermali","litre",0.5
2025,"WASH","Water","Shefa","Vermaul","litre",0.5
2025,"WASH","Water","Shefa","Varisu","litre",0.5
2025,"WASH","Water","Shefa","South Epi","litre",0.5
2025,"WASH","Water","Shefa","North Tongoa","litre",0.5
2025,"WASH","Water","Shefa","Makimae","litre",0.5
2025,"WASH","Water","Shefa","Tongariki","litre",0.5
2025,"WASH","Water","Shefa","Nguna","litre",0.5
2025,"WASH","Water","Shefa","Emau","litre",0.5
2025,"WASH","Water","Shefa","Malorua","litre",0.5
2025,"WASH","Water","Shefa","North Efate","litre",0.5
2025,"WASH","Water","Shefa","Mele","litre",0.5
2025,"WASH","Water","Shefa","Tanvasoko","litre",0.5
2025,"WASH","Water","Shefa","Ifira","litre",0.5
2025,"WASH","Water","Shefa","Pango","litre",0.5
2025,"WASH","Water","Shefa","Erakor","litre",0.5
2025,"WASH","Water","Shefa","Eratap","litre",0.5
2025,"WASH","Water","Shefa","Eton","litre",0.5
2025,"WASH","Water","Tafea","North Erromango","litre",0.5
2025,"WASH","Water","Tafea","South Erromango","litre",0.5
2025,"WASH","Water","Tafea","Aniwa","litre",0.5
2025,"WASH","Water","Tafea","North Tanna","litre",0.5
2025,"WASH","Water","Tafea","West Tanna","litre",0.5
2025,"WASH","Water","Tafea","Middle Bush Tanna","litre",0.5
2025,"WASH","Water","Tafea","South West Tanna","litre",0.5
2025,"WASH","Water","Tafea","Whitesands","litre",0.5
2025,"WASH","Water","Tafea","South Tanna","litre",0.5
2025,"WASH","Water","Tafea","Futuna","litre",0.5
2025,"WASH","Water","Tafea","Aneityum","litre",0.5
2025,"WASH","Tank","Torba","Torres","number",10
2025,"WASH","Tank","Torba","Ureparapara","number",10
2025,"WASH","Tank","Torba","Motalava","number",10
2025,"WASH","Tank","Torba","East Vanualava","number",10
2025,"WASH","Tank","Torba","West Vanualava","number",10
2025,"WASH","Tank","Torba","Mota","number",10
2025,"WASH","Tank","Torba","East Gaua","number",10
2025,"WASH","Tank","Torba","West Gaua","number",10
2025,"WASH","Tank","Torba","Merelava","number",10
2025,"WASH","Tank","Sanma","Luganville","number",10
2025,"WASH","Tank","Sanma","North West Santo","number",10
2025,"WASH","Tank","Sanma","Big Bay Coast","number",10
2025,"WASH","Tank","Sanma","Big Bay Inland","number",10
2025,"WASH","Tank","Sanma","West Santo","number",10
2025,"WASH","Tank","Sanma","South Santo 1","number",10
2025,"WASH","Tank","Sanma","South Santo 2","number",10
2025,"WASH","Tank","Sanma","East Santo","number",10
2025,"WASH","Tank","Sanma","South East Santo","number",10
2025,"WASH","Tank","Sanma","Canal Fanafo","number",10
2025,"WASH","Tank","Sanma","West Malo","number",10
2025,"WASH","Tank","Sanma","East Malo","number",10
2025,"WASH","Tank","Penama","West Ambae","number",10
2025,"WASH","Tank","Penama","North Ambae","number",10
2025,"WASH","Tank","Penama","East Ambae","number",10
2025,"WASH","Tank","Penama","South Ambae","number",10
2025,"WASH","Tank","Penama","North Maewo","number",10
2025,"WASH","Tank","Penama","South Maewo","number",10
2025,"WASH","Tank","Penama","North Pentecost","number",10
2025,"WASH","Tank","Penama","Central Pentecost 1","number",10
2025,"WASH","Tank","Penama","Central Pentecost 2","number",10
2025,"WASH","Tank","Penama","South Pentecost","number",10
2025,"WASH","Tank","Malampa","North West Malekula","number",10
2025,"WASH","Tank","Malampa","North East Malekula","number",10
2025,"WASH","Tank","Malampa","Central Malekula","number",10
2025,"WASH","Tank","Malampa","South West Malekula","number",10
2025,"WASH","Tank","Malampa","South East Malekula","number",10
2025,"WASH","Tank","Malampa","South Malekula","number",10
2025,"WASH","Tank","Malampa","North Ambrym","number",10
2025,"WASH","Tank","Malampa","West Ambrym","number",10
2025,"WASH","Tank","Malampa","South East Ambrym","number",10
2025,"WASH","Tank","Malampa","Paama","number",10
2025,"WASH","Tank","Shefa","Port Vila","number",10
2025,"WASH","Tank","Shefa","Vermali","number",10
2025,"WASH","Tank","Shefa","Vermaul","number",10
2025,"WASH","Tank","Shefa","Varisu","number",10
2025,"WASH","Tank","Shefa","South Epi","number",10
2025,"WASH","Tank","Shefa","North Tongoa","number",10
2025,"WASH","Tank","Shefa","Makimae","number",10
2025,"WASH","Tank","Shefa","Tongariki","number",10
2025,"WASH","Tank","Shefa","Nguna","number",10
2025,"WASH","Tank","Shefa","Emau","number",10
2025,"WASH","Tank","Shefa","Malorua","number",10
2025,"WASH","Tank","Shefa","North Efate","number",10
2025,"WASH","Tank","Shefa","Mele","number",10
2025,"WASH","Tank","Shefa","Tanvasoko","number",10
2025,"WASH","Tank","Shefa","Ifira","number",10
2025,"WASH","Tank","Shefa","Pango","number",10
2025,"WASH","Tank","Shefa","Erakor","number",10
2025,"WASH","Tank","Shefa","Eratap","number",10
2025,"WASH","Tank","Shefa","Eton","number",10
2025,"WASH","Tank","Tafea","North Erromango","number",10
2025,"WASH","Tank","Tafea","South Erromango","number",10
2025,"WASH","Tank","Tafea","Aniwa","number",10
2025,"WASH","Tank","Tafea","North Tanna","number",10
2025,"WASH","Tank","Tafea","West Tanna","number",10
2025,"WASH","Tank","Tafea","Middle Bush Tanna","number",10
2025,"WASH","Tank","Tafea","South West Tanna","number",10
2025,"WASH","Tank","Tafea","Whitesands","number",10
2025,"WASH","Tank","Tafea","South Tanna","number",10
2025,"WASH","Tank","Tafea","Futuna","number",10
2025,"WASH","Tank","Tafea","Aneityum","number",10
2025,"WASH","Water Purifier Tablets","Torba","Torres","packet",1
2025,"WASH","Water Purifier Tablets","Torba","Ureparapara","packet",1
2025,"WASH","Water Purifier Tablets","Torba","Motalava","packet",1
2025,"WASH","Water Purifier Tablets","Torba","East Vanualava","packet",1
2025,"WASH","Water Purifier Tablets","Torba","West Vanualava","packet",1
2025,"WASH","Water Purifier Tablets","Torba","Mota","packet",1
2025,"WASH","Water Purifier Tablets","Torba","East Gaua","packet",1
2025,"WASH","Water Purifier Tablets","Torba","West Gaua","packet",1
2025,"WASH","Water Purifier Tablets","Torba","Merelava","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","Luganville","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","North West Santo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","Big Bay Coast","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","Big Bay Inland","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","West Santo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","South Santo 1","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","South Santo 2","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","East Santo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","South East Santo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","Canal Fanafo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","West Malo","packet",1
2025,"WASH","Water Purifier Tablets","Sanma","East Malo","packet",1
2025,"WASH","Water Purifier Tablets","Penama","West Ambae","packet",1
2025,"WASH","Water Purifier Tablets","Penama","North Ambae","packet",1
2025,"WASH","Water Purifier Tablets","Penama","East Ambae","packet",1
2025,"WASH","Water Purifier Tablets","Penama","South Ambae","packet",1
2025,"WASH","Water Purifier Tablets","Penama","North Maewo","packet",1
2025,"WASH","Water Purifier Tablets","Penama","South Maewo","packet",1
2025,"WASH","Water Purifier Tablets","Penama","North Pentecost","packet",1
2025,"WASH","Water Purifier Tablets","Penama","Central Pentecost 1","packet",1
2025,"WASH","Water Purifier Tablets","Penama","Central Pentecost 2","packet",1
2025,"WASH","Water Purifier Tablets","Penama","South Pentecost","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","North West Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","North East Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","Central Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","South West Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","South East Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","South Malekula","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","North Ambrym","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","West Ambrym","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","South East Ambrym","packet",1
2025,"WASH","Water Purifier Tablets","Malampa","Paama","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Port Vila","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Vermali","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Vermaul","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Varisu","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","South Epi","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","North Tongoa","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Makimae","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Tongariki","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Nguna","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Emau","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Malorua","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","North Efate","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Mele","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Tanvasoko","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Ifira","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Pango","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Erakor","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Eratap","packet",1
2025,"WASH","Water Purifier Tablets","Shefa","Eton","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","North Erromango","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","South Erromango","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","Aniwa","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","North Tanna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","West Tanna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","Middle Bush Tanna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","South West Tanna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","Whitesands","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","South Tanna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","Futuna","packet",1
2025,"WASH","Water Purifier Tablets","Tafea","Aneityum","packet",1
2025,"WASH","Hygiene Kit","Torba","Torres","number",1
2025,"WASH","Hygiene Kit","Torba","Ureparapara","number",1
2025,"WASH","Hygiene Kit","Torba","Motalava","number",1
2025,"WASH","Hygiene Kit","Torba","East Vanualava","number",1
2025,"WASH","Hygiene Kit","Torba","West Vanualava","number",1
2025,"WASH","Hygiene Kit","Torba","Mota","number",1
2025,"WASH","Hygiene Kit","Torba","East Gaua","number",1
2025,"WASH","Hygiene Kit","Torba","West Gaua","number",1
2025,"WASH","Hygiene Kit","Torba","Merelava","number",1
2025,"WASH","Hygiene Kit","Sanma","Luganville","number",1
2025,"WASH","Hygiene Kit","Sanma","North West Santo","number",1
2025,"WASH","Hygiene Kit","Sanma","Big Bay Coast","number",1
2025,"WASH","Hygiene Kit","Sanma","Big Bay Inland","number",1
2025,"WASH","Hygiene Kit","Sanma","West Santo","number",1
2025,"WASH","Hygiene Kit","Sanma","South Santo 1","number",1
2025,"WASH","Hygiene Kit","Sanma","South Santo 2","number",1
2025,"WASH","Hygiene Kit","Sanma","East Santo","number",1
2025,"WASH","Hygiene Kit","Sanma","South East Santo","number",1
2025,"WASH","Hygiene Kit","Sanma","Canal Fanafo","number",1
2025,"WASH","Hygiene Kit","Sanma","West Malo","number",1
2025,"WASH","Hygiene Kit","Sanma","East Malo","number",1
2025,"WASH","Hygiene Kit","Penama","West Ambae","number",1
2025,"WASH","Hygiene Kit","Penama","North Ambae","number",1
2025,"WASH","Hygiene Kit","Penama","East Ambae","number",1
2025,"WASH","Hygiene Kit","Penama","South Ambae","number",1
2025,"WASH","Hygiene Kit","Penama","North Maewo","number",1
2025,"WASH","Hygiene Kit","Penama","South Maewo","number",1
2025,"WASH","Hygiene Kit","Penama","North Pentecost","number",1
2025,"WASH","Hygiene Kit","Penama","Central Pentecost 1","number",1
2025,"WASH","Hygiene Kit","Penama","Central Pentecost 2","number",1
2025,"WASH","Hygiene Kit","Penama","South Pentecost","number",1
2025,"WASH","Hygiene Kit","Malampa","North West Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","North East Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","Central Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","South West Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","South East Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","South Malekula","number",1
2025,"WASH","Hygiene Kit","Malampa","North Ambrym","number",1
2025,"WASH","Hygiene Kit","Malampa","West Ambrym","number",1
2025,"WASH","Hygiene Kit","Malampa","South East Ambrym","number",1
2025,"WASH","Hygiene Kit","Malampa","Paama","number",1
2025,"WASH","Hygiene Kit","Shefa","Port Vila","number",1
2025,"WASH","Hygiene Kit","Shefa","Vermali","number",1
2025,"WASH","Hygiene Kit","Shefa","Vermaul","number",1
2025,"WASH","Hygiene Kit","Shefa","Varisu","number",1
2025,"WASH","Hygiene Kit","Shefa","South Epi","number",1
2025,"WASH","Hygiene Kit","Shefa","North Tongoa","number",1
2025,"WASH","Hygiene Kit","Shefa","Makimae","number",1
2025,"WASH","Hygiene Kit","Shefa","Tongariki","number",1
2025,"WASH","Hygiene Kit","Shefa","Nguna","number",1
2025,"WASH","Hygiene Kit","Shefa","Emau","number",1
2025,"WASH","Hygiene Kit","Shefa","Malorua","number",1
2025,"WASH","Hygiene Kit","Shefa","North Efate","number",1
2025,"WASH","Hygiene Kit","Shefa","Mele","number",1
2025,"WASH","Hygiene Kit","Shefa","Tanvasoko","number",1
2025,"WASH","Hygiene Kit","Shefa","Ifira","number",1
2025,"WASH","Hygiene Kit","Shefa","Pango","number",1
2025,"WASH","Hygiene Kit","Shefa","Erakor","number",1
2025,"WASH","Hygiene Kit","Shefa","Eratap","number",1
2025,"WASH","Hygiene Kit","Shefa","Eton","number",1
2025,"WASH","Hygiene Kit","Tafea","North Erromango","number",1
2025,"WASH","Hygiene Kit","Tafea","South Erromango","number",1
2025,"WASH","Hygiene Kit","Tafea","Aniwa","number",1
2025,"WASH","Hygiene Kit","Tafea","North Tanna","number",1
2025,"WASH","Hygiene Kit","Tafea","West Tanna","number",1
2025,"WASH","Hygiene Kit","Tafea","Middle Bush Tanna","number",1
2025,"WASH","Hygiene Kit","Tafea","South West Tanna","number",1
2025,"WASH","Hygiene Kit","Tafea","Whitesands","number",1
2025,"WASH","Hygiene Kit","Tafea","South Tanna","number",1
2025,"WASH","Hygiene Kit","Tafea","Futuna","number",1
2025,"WASH","Hygiene Kit","Tafea","Aneityum","number",1
